time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.47000000000000003,3.191159e-06,2.8914935874275745e-06,2.4616502406617614e-06,2.074551522636557e-06,1.7438981910908846e-06,1.473498362715e-06,1.2760666185311398e-06,1.1628799872606886e-06
0.47500000000000003,3.258641e-06,2.9500645894543507e-06,2.5058832488394145e-06,2.102954917774641e-06,1.7571390576875328e-06,1.4750227129137138e-06,1.2698559672363014e-06,1.1527574562856505e-06
0.48,3.326011e-06,3.0098766799292036e-06,2.551189346761632e-06,2.1322672492860566e-06,1.7713811403944002e-06,1.47770134846048e-06,1.2649895382114712e-06,1.1440955860876675e-06
0.485,3.394109e-06,3.0704137475211127e-06,2.5970867209509255e-06,2.1620161590287823e-06,1.786181163109651e-06,1.481088032628079e-06,1.2610210033002341e-06,1.136440609269421e-06
0.49,3.4636459999999998e-06,3.131132643507924e-06,2.6430476365665604e-06,2.1916884144148016e-06,1.8010478892549209e-06,1.4846907826539973e-06,1.2574556547274964e-06,1.1292908894116815e-06
0.495,3.533804e-06,3.1927084855321405e-06,2.6897305652697924e-06,2.221971135844612e-06,1.8166826501186236e-06,1.4892134856494703e-06,1.2549921013152787e-06,1.123338898641629e-06
0.5,3.604031e-06,3.2554090512742486e-06,2.7374118959976535e-06,2.253172636310098e-06,1.8334032188839402e-06,1.4949796499274044e-06,1.2539464092333856e-06,1.1188954604385336e-06
0.505,3.675258e-06,3.318698152629753e-06,2.7855911847266135e-06,2.284820430116587e-06,1.8507423383818405e-06,1.5015298317440844e-06,1.25384967471546e-06,1.1154871077843937e-06
0.51,3.74807e-06,3.382116903566951e-06,2.833815680556105e-06,2.3164955131321624e-06,1.868280285731129e-06,1.5084535323338826e-06,1.2542802725196014e-06,1.1126880907250769e-06
0.515,3.821396e-06,3.4462602831466595e-06,2.8826504163067615e-06,2.3488082618760985e-06,1.886622169636645e-06,1.516366106232603e-06,1.2558417077365279e-06,1.1110981063055188e-06
0.52,3.8945210000000005e-06,3.5116566405998633e-06,2.9326272609662087e-06,2.3823332306138788e-06,1.9063377978746912e-06,1.5258474035394655e-06,1.2591023504112906e-06,1.1112818496440834e-06
0.525,3.968485e-06,3.5774436161355393e-06,2.982928537621782e-06,2.4162821442419677e-06,1.926636261145502e-06,1.5361144284657998e-06,1.2632685586630243e-06,1.112441723833278e-06
0.53,4.043923999999999e-06,3.6433632614858993e-06,3.0333129121741653e-06,2.450441949222593e-06,1.9473018809832824e-06,1.546956515958054e-06,1.2681201975940425e-06,1.114353084331826e-06
0.535,4.119924e-06,3.710001878846194e-06,3.0843542769285444e-06,2.4854200069003603e-06,1.968940641648096e-06,1.5589818420994648e-06,1.2742578679641911e-06,1.1176114957794715e-06
0.54,4.195963e-06,3.7776360152177607e-06,3.1363428221513305e-06,2.5215333744624254e-06,1.9918728681876383e-06,1.572509573110936e-06,1.2819954854692776e-06,1.1225253351923446e-06
0.545,4.272929e-06,3.845709993391066e-06,3.188764772111747e-06,2.5582820622194917e-06,2.0156066457734335e-06,1.587042680139074e-06,1.290832862434732e-06,1.1285883361970238e-06
0.55,4.351313e-06,3.913848880355522e-06,3.2412591770622936e-06,2.595316449262791e-06,2.0398023355811006e-06,1.6022329166579312e-06,1.3004202049497733e-06,1.1354442065792734e-06
0.555,4.4301440000000005e-06,3.98268469874147e-06,3.2944428114064413e-06,2.6332686949523323e-06,2.0651037107488856e-06,1.6187132519315221e-06,1.3113903433565154e-06,1.1437192500897841e-06
0.56,4.508896e-06,4.052553833058537e-06,3.3486665183648854e-06,2.6724978573927366e-06,2.091885200936876e-06,1.6368458503399527e-06,1.3241063547681353e-06,1.1537703577786094e-06
0.5650000000000001,4.588764e-06,4.1229243836323025e-06,3.403442885844909e-06,2.7125119166646357e-06,2.1196726285765876e-06,1.6561432088908992e-06,1.3380817863300834e-06,1.1651054285277844e-06
0.5700000000000001,4.6705180000000005e-06,4.19314211370512e-06,3.4581207515498967e-06,2.752656353653172e-06,2.147827121746983e-06,1.6759532891867208e-06,1.352664820095163e-06,1.1770677628259294e-06
0.5750000000000001,4.7528279999999996e-06,4.264098654155095e-06,3.5135427354313897e-06,2.793782042832107e-06,2.1772118414768653e-06,1.6971280926203094e-06,1.3687065490807193e-06,1.1905047501852926e-06
0.58,4.834792e-06,4.33639931857882e-06,3.5703024600665077e-06,2.8364864773396613e-06,2.208436800629452e-06,1.7202692055715535e-06,1.3868064925602956e-06,1.2060136619420106e-06
0.585,4.917715e-06,4.409141580497397e-06,3.6275317438737823e-06,2.8798899404410413e-06,2.2406343283950555e-06,1.7445028484629337e-06,1.4060870494911088e-06,1.2227159651826385e-06
0.59,5.0025649999999994e-06,4.481985250607047e-06,3.6848881143657763e-06,2.923639301589603e-06,2.2734581719761618e-06,1.769479534741041e-06,1.4261927867153844e-06,1.2402564684829137e-06
0.595,5.088115999999999e-06,4.555472734306292e-06,3.74286362074695e-06,2.9682274379153505e-06,2.30740233604561e-06,1.795693874763494e-06,1.4476107159425498e-06,1.2591235915291373e-06
0.6,5.173172e-06,4.630474890249418e-06,3.8023107459020193e-06,3.014505254686632e-06,2.3433170602106517e-06,1.8240003022169944e-06,1.4711868122221327e-06,1.280165724850011e-06
0.605,5.258883e-06,4.706271763238604e-06,3.862557195227911e-06,3.0617817445816867e-06,2.3805102055509983e-06,1.8537130516595034e-06,1.4962263577605572e-06,1.3026910780978199e-06
0.61,5.346370999999999e-06,4.7819854877196024e-06,3.92275020681363e-06,3.1091824904945627e-06,2.41810133219034e-06,1.8839594651402957e-06,1.5218474353133029e-06,1.3258206187541491e-06
0.615,5.4342989999999996e-06,4.85867375761407e-06,3.983926928518208e-06,3.1577353026769384e-06,2.457106776946673e-06,1.9157654483105413e-06,1.5490674335271137e-06,1.35057437496228e-06
0.62,5.521592e-06,4.9369113766960365e-06,4.046689692881641e-06,3.2080296687052905e-06,2.4981039813547634e-06,1.9497189323297514e-06,1.578467671254377e-06,1.3775358217606197e-06
0.625,5.6096029999999995e-06,5.015867847929237e-06,4.110295715519757e-06,3.259295201913296e-06,2.5403103379520855e-06,1.985046841957139e-06,1.609270669014443e-06,1.4059286542131121e-06
0.63,5.6994119999999995e-06,5.094874103054428e-06,4.174131850180131e-06,3.31089427218509e-06,2.583071435201877e-06,2.0211026884807636e-06,1.6408278461448605e-06,1.4351041685302154e-06
0.635,5.7898439999999996e-06,5.174856525442607e-06,4.23912730557109e-06,3.3637492967904047e-06,2.6272880106212086e-06,2.0587938745002336e-06,1.6740474697243365e-06,1.4659693124768259e-06
0.64,5.880112e-06,5.256335115966458e-06,4.305833303303654e-06,3.4184085352541267e-06,2.6734863284786467e-06,2.0986513943139904e-06,1.7094648905376497e-06,1.4990570816031428e-06
0.645,5.971616e-06,5.338470793418558e-06,4.373472620299672e-06,3.474086262302966e-06,2.7208588167012465e-06,2.139868979291525e-06,1.7462812775338106e-06,1.5335652431303129e-06
0.65,6.065260999999999e-06,5.420729153415367e-06,4.4415176199008825e-06,3.5302570504921526e-06,2.768855046105912e-06,2.181893869325563e-06,1.7839537699874944e-06,1.5689467090144964e-06
0.655,6.1594630000000005e-06,5.503900401138641e-06,4.510701236631958e-06,3.587676298013328e-06,2.818203358824166e-06,2.225449107113845e-06,1.8232176135148343e-06,1.605932267649424e-06
0.66,6.253165e-06,5.589028786821449e-06,4.582049124091342e-06,3.6473925571536505e-06,2.8699295417562252e-06,2.271552022901505e-06,1.8651044483419305e-06,1.645549503728252e-06
0.665,6.3480760000000004e-06,5.6747159900115525e-06,4.654200187545561e-06,3.708051762622766e-06,2.922662447617997e-06,2.318818745748802e-06,1.908245586241566e-06,1.6864263891408544e-06
0.67,6.445038e-06,5.760528460196663e-06,4.72670032909206e-06,3.7692110025462013e-06,2.9759429929750593e-06,2.366773794177717e-06,1.952180169564378e-06,1.728099869419504e-06
0.675,6.542269e-06,5.8477891680167524e-06,4.8008088970490485e-06,3.832153506826968e-06,3.0310408854475407e-06,2.416668718983585e-06,1.9981733608371003e-06,1.7718348560720935e-06
0.68,6.639026e-06,5.936757848359465e-06,4.876782969076447e-06,3.89714936141199e-06,3.0882205493712815e-06,2.4687483467459696e-06,2.0464819063938246e-06,1.817890277734061e-06
0.685,6.737107e-06,6.026620626574981e-06,4.95385835500423e-06,3.9634278271263725e-06,3.146712357058193e-06,2.5222219724723452e-06,2.0963239778023145e-06,1.865489008910984e-06
0.6900000000000001,6.837577999999999e-06,6.116697573201674e-06,5.031356179692559e-06,4.030304222355554e-06,3.2058339158811686e-06,2.576386033022559e-06,2.1470007009398664e-06,1.913939457675318e-06
0.6950000000000001,6.938933e-06,6.208121718070995e-06,5.110351233690689e-06,4.098861214702729e-06,3.266670545143137e-06,2.6323067595772663e-06,2.1995786712622256e-06,1.964318253136529e-06
0.7000000000000001,7.040046e-06,6.301351195011165e-06,5.1912851404968836e-06,4.169543046886791e-06,3.3296737441399016e-06,2.690419335099677e-06,2.2544893007355362e-06,2.0170694461977323e-06
